año;mes;Dia;hora;New York;Lluvia
2014;7;15;11;mist;0
2014;7;15;12;haze;0
2014;7;15;13;haze;0
2014;7;15;14;mist;0
2014;7;15;15;overcast clouds;0
2014;7;15;16;haze;0
2014;7;15;17;haze;0
2014;7;15;18;mist;0
2014;7;15;19;mist;0
2014;7;15;20;mist;0
2014;7;15;21;broken clouds;0
2014;7;15;22;light rain;1
2014;7;15;23;light rain;1
2014;7;16;0;moderate rain;1
2014;7;16;1;mist;0
2014;7;16;2;mist;0
2014;7;16;3;mist;0
2014;7;16;4;moderate rain;1
2014;7;16;5;light rain;1
2014;7;16;6;mist;0
2014;7;16;7;light rain;1
2014;7;16;8;light rain;1
2014;7;16;9;moderate rain;1
2014;7;16;10;light rain;1
2014;7;16;11;haze;0
2014;7;16;12;light rain;1
2014;7;16;13;light rain;1
2014;7;16;14;light rain;1
2014;7;16;15;light rain;1
2014;7;16;16;light rain;1
2014;7;16;17;light rain;1
2014;7;16;18;broken clouds;0
2014;7;16;19;light rain;1
2014;7;16;20;light rain;1
2014;7;16;21;broken clouds;0
2014;7;16;22;broken clouds;0
2014;7;16;23;broken clouds;0
2014;7;17;0;broken clouds;0
2014;7;17;1;broken clouds;0
2014;7;17;2;broken clouds;0
2014;7;17;3;broken clouds;0
2014;7;17;4;light rain;1
2014;7;17;5;broken clouds;0
2014;7;17;6;broken clouds;0
2014;7;17;7;broken clouds;0
2014;7;17;8;broken clouds;0
2014;7;17;9;broken clouds;0
2014;7;17;10;broken clouds;0
2014;7;17;11;broken clouds;0
2014;7;17;12;broken clouds;0
2014;7;17;13;scattered clouds;0
2014;7;17;14;light rain;1
2014;7;17;15;light rain;1
2014;7;17;16;broken clouds;0
2014;7;17;17;broken clouds;0
2014;7;17;18;broken clouds;0
2014;7;17;19;broken clouds;0
2014;7;17;20;light rain;1
2014;7;17;21;scattered clouds;0
2014;7;17;22;scattered clouds;0
2014;7;17;23;scattered clouds;0
2014;7;18;0;scattered clouds;0
2014;7;18;1;scattered clouds;0
2014;7;18;2;scattered clouds;0
2014;7;18;3;scattered clouds;0
2014;7;18;4;scattered clouds;0
2014;7;18;5;few clouds;0
2014;7;18;6;mist;0
2014;7;18;7;mist;0
2014;7;18;8;mist;0
2014;7;18;9;mist;0
2014;7;18;10;scattered clouds;0
2014;7;18;11;scattered clouds;0
2014;7;18;12;few clouds;0
2014;7;18;13;few clouds;0
2014;7;18;14;scattered clouds;0
2014;7;18;15;scattered clouds;0
2014;7;18;16;broken clouds;0
2014;7;18;17;broken clouds;0
2014;7;18;18;broken clouds;0
2014;7;18;19;broken clouds;0
2014;7;18;20;broken clouds;0
2014;7;18;21;broken clouds;0
2014;7;18;22;broken clouds;0
2014;7;18;23;broken clouds;0
2014;7;19;0;broken clouds;0
2014;7;19;1;broken clouds;0
2014;7;19;2;broken clouds;0
2014;7;19;3;broken clouds;0
2014;7;19;4;broken clouds;0
2014;7;19;5;broken clouds;0
2014;7;19;6;dust;0
2014;7;19;7;dust;0
2014;7;19;8;overcast clouds;0
2014;7;19;9;overcast clouds;0
2014;7;19;10;overcast clouds;0
2014;7;19;11;overcast clouds;0
2014;7;19;12;overcast clouds;0
2014;7;19;13;overcast clouds;0
2014;7;19;14;overcast clouds;0
2014;7;19;15;overcast clouds;0
2014;7;19;16;overcast clouds;0
2014;7;19;17;overcast clouds;0
2014;7;19;18;overcast clouds;0
2014;7;19;19;overcast clouds;0
2014;7;19;20;broken clouds;0
2014;7;19;21;broken clouds;0
2014;7;19;22;broken clouds;0
2014;7;19;23;broken clouds;0
2014;7;20;0;broken clouds;0
2014;7;20;1;broken clouds;0
2014;7;20;2;broken clouds;0
2014;7;20;3;broken clouds;0
2014;7;20;4;broken clouds;0
2014;7;20;5;broken clouds;0
2014;7;20;6;overcast clouds;0
2014;7;20;7;broken clouds;0
2014;7;20;8;light rain;1
2014;7;20;9;overcast clouds;0
2014;7;20;10;overcast clouds;0
2014;7;20;11;overcast clouds;0
2014;7;20;12;light rain;1
2014;7;20;13;overcast clouds;0
2014;7;20;14;broken clouds;0
2014;7;20;15;broken clouds;0
2014;7;20;16;broken clouds;0
2014;7;20;17;scattered clouds;0
2014;7;20;18;broken clouds;0
2014;7;20;19;broken clouds;0
2014;7;20;20;scattered clouds;0
2014;7;20;21;scattered clouds;0
2014;7;20;22;scattered clouds;0
2014;7;20;23;scattered clouds;0
2014;7;21;0;few clouds;0
2014;7;21;1;scattered clouds;0
2014;7;21;2;scattered clouds;0
2014;7;21;3;few clouds;0
2014;7;21;4;few clouds;0
2014;7;21;5;sky is clear;0
2014;7;21;6;sky is clear;0
2014;7;21;7;sky is clear;0
2014;7;21;8;mist;0
2014;7;21;9;mist;0
2014;7;21;10;broken clouds;0
2014;7;21;11;few clouds;0
2014;7;21;12;scattered clouds;0
2014;7;21;13;scattered clouds;0
2014;7;21;14;scattered clouds;0
2014;7;21;15;sky is clear;0
2014;7;21;16;scattered clouds;0
2014;7;21;17;scattered clouds;0
2014;7;21;18;scattered clouds;0
2014;7;21;19;scattered clouds;0
2014;7;21;20;broken clouds;0
2014;7;21;21;broken clouds;0
2014;7;21;22;broken clouds;0
2014;7;21;23;broken clouds;0
2014;7;22;0;few clouds;0
2014;7;22;1;scattered clouds;0
2014;7;22;2;few clouds;0
2014;7;22;3;few clouds;0
2014;7;22;4;few clouds;0
2014;7;22;5;scattered clouds;0
2014;7;22;6;scattered clouds;0
2014;7;22;7;few clouds;0
2014;7;22;8;few clouds;0
2014;7;22;9;few clouds;0
2014;7;22;10;mist;0
2014;7;22;11;scattered clouds;0
2014;7;22;12;few clouds;0
2014;7;22;13;few clouds;0
2014;7;22;14;scattered clouds;0
2014;7;22;15;scattered clouds;0
2014;7;22;16;scattered clouds;0
2014;7;22;17;scattered clouds;0
2014;7;22;18;sky is clear;0
2014;7;22;19;scattered clouds;0
2014;7;22;20;scattered clouds;0
2014;7;22;21;scattered clouds;0
2014;7;22;22;scattered clouds;0
2014;7;22;23;sky is clear;0
2014;7;23;0;few clouds;0
2014;7;23;1;scattered clouds;0
2014;7;23;2;few clouds;0
2014;7;23;3;few clouds;0
2014;7;23;4;few clouds;0
2014;7;23;5;few clouds;0
2014;7;23;6;few clouds;0
2014;7;23;7;few clouds;0
2014;7;23;8;few clouds;0
2014;7;23;9;few clouds;0
2014;7;23;10;scattered clouds;0
2014;7;23;11;smoke;0
2014;7;23;12;smoke;0
2014;7;23;13;broken clouds;0
2014;7;23;14;scattered clouds;0
2014;7;23;15;scattered clouds;0
2014;7;23;16;scattered clouds;0
2014;7;23;17;broken clouds;0
2014;7;23;18;broken clouds;0
2014;7;23;19;broken clouds;0
2014;7;23;20;broken clouds;0
2014;7;23;21;broken clouds;0
2014;7;23;22;broken clouds;0
2014;7;23;23;broken clouds;0
2014;7;24;0;mist;0
2014;7;24;1;thunderstorm;1
2014;7;24;2;moderate rain;1
2014;7;24;3;moderate rain;1
2014;7;24;4;light rain;1
2014;7;24;5;light rain;1
2014;7;24;6;broken clouds;0
2014;7;24;7;broken clouds;0
2014;7;24;8;scattered clouds;0
2014;7;24;9;scattered clouds;0
2014;7;24;10;broken clouds;0
2014;7;24;11;broken clouds;0
2014;7;24;12;broken clouds;0
2014;7;24;13;overcast clouds;0
2014;7;24;14;overcast clouds;0
2014;7;24;15;overcast clouds;0
2014;7;24;16;broken clouds;0
2014;7;24;17;moderate rain;1
2014;7;24;18;broken clouds;0
2014;7;24;19;broken clouds;0
2014;7;24;20;broken clouds;0
2014;7;24;21;broken clouds;0
2014;7;24;22;broken clouds;0
2014;7;24;23;broken clouds;0
2014;7;25;0;broken clouds;0
2014;7;25;1;broken clouds;0
2014;7;25;2;broken clouds;0
2014;7;25;3;light rain;1
2014;7;25;4;light rain;1
2014;7;25;5;light rain;1
2014;7;25;6;broken clouds;0
2014;7;25;7;broken clouds;0
2014;7;25;8;broken clouds;0
2014;7;25;9;broken clouds;0
2014;7;25;10;broken clouds;0
2014;7;25;11;broken clouds;0
2014;7;25;12;scattered clouds;0
2014;7;25;13;few clouds;0
2014;7;25;14;few clouds;0
2014;7;25;15;scattered clouds;0
2014;7;25;16;scattered clouds;0
2014;7;25;17;scattered clouds;0
2014;7;25;18;scattered clouds;0
2014;7;25;19;scattered clouds;0
2014;7;25;20;scattered clouds;0
2014;7;25;21;few clouds;0
2014;7;25;22;scattered clouds;0
2014;7;25;23;sky is clear;0
2014;7;26;0;scattered clouds;0
2014;7;26;1;scattered clouds;0
2014;7;26;2;scattered clouds;0
2014;7;26;3;scattered clouds;0
2014;7;26;4;scattered clouds;0
2014;7;26;5;scattered clouds;0
2014;7;26;6;broken clouds;0
2014;7;26;7;broken clouds;0
2014;7;26;8;broken clouds;0
2014;7;26;9;broken clouds;0
2014;7;26;10;sky is clear;0
2014;7;26;11;broken clouds;0
2014;7;26;12;sky is clear;0
2014;7;26;13;broken clouds;0
2014;7;26;14;broken clouds;0
2014;7;26;15;sky is clear;0
2014;7;26;16;light rain;1
2014;7;26;17;broken clouds;0
2014;7;26;18;broken clouds;0
2014;7;26;19;overcast clouds;0
2014;7;26;20;broken clouds;0
2014;7;26;21;light rain;1
2014;7;26;22;broken clouds;0
2014;7;26;23;broken clouds;0
2014;7;27;0;broken clouds;0
2014;7;27;1;scattered clouds;0
2014;7;27;2;broken clouds;0
2014;7;27;3;broken clouds;0
2014;7;27;4;mist;0
2014;7;27;5;broken clouds;0
2014;7;27;6;mist;0
2014;7;27;7;broken clouds;0
2014;7;27;8;broken clouds;0
2014;7;27;9;light rain;1
2014;7;27;10;mist;0
2014;7;27;11;mist;0
2014;7;27;12;mist;0
2014;7;27;13;mist;0
2014;7;27;14;mist;0
2014;7;27;15;broken clouds;0
2014;7;27;16;broken clouds;0
2014;7;27;17;overcast clouds;0
2014;7;27;18;broken clouds;0
2014;7;27;19;broken clouds;0
2014;7;27;20;broken clouds;0
2014;7;27;21;broken clouds;0
2014;7;27;22;broken clouds;0
2014;7;27;23;overcast clouds;0
2014;7;28;0;overcast clouds;0
2014;7;28;1;overcast clouds;0
2014;7;28;2;overcast clouds;0
2014;7;28;3;light rain;1
2014;7;28;4;mist;0
2014;7;28;5;thunderstorm with rain;1
2014;7;28;6;mist;0
2014;7;28;7;thunderstorm with rain;1
2014;7;28;8;moderate rain;1
2014;7;28;9;light rain;1
2014;7;28;10;light rain;1
2014;7;28;11;broken clouds;0
2014;7;28;12;light rain;1
2014;7;28;13;broken clouds;0
2014;7;28;14;overcast clouds;0
2014;7;28;15;broken clouds;0
2014;7;28;16;scattered clouds;0
2014;7;28;17;broken clouds;0
2014;7;28;18;scattered clouds;0
2014;7;28;19;light rain;1
2014;7;28;20;overcast clouds;0
2014;7;28;21;scattered clouds;0
2014;7;28;22;broken clouds;0
2014;7;28;23;light rain;1
2014;7;29;0;light rain;1
2014;7;29;1;scattered clouds;0
2014;7;29;2;scattered clouds;0
2014;7;29;3;scattered clouds;0
2014;7;29;4;scattered clouds;0
2014;7;29;5;scattered clouds;0
2014;7;29;6;scattered clouds;0
2014;7;29;7;scattered clouds;0
2014;7;29;8;scattered clouds;0
2014;7;29;9;few clouds;0
2014;7;29;10;scattered clouds;0
2014;7;29;11;scattered clouds;0
2014;7;29;12;scattered clouds;0
2014;7;29;13;scattered clouds;0
2014;7;29;14;few clouds;0
2014;7;29;15;scattered clouds;0
2014;7;29;16;scattered clouds;0
2014;7;29;17;scattered clouds;0
2014;7;29;18;broken clouds;0
2014;7;29;19;broken clouds;0
2014;7;29;20;broken clouds;0
2014;7;29;21;thunderstorm;1
2014;7;29;22;thunderstorm;1
2014;7;29;23;broken clouds;0
2014;7;30;0;broken clouds;0
2014;7;30;1;broken clouds;0
2014;7;30;2;scattered clouds;0
2014;7;30;3;scattered clouds;0
2014;7;30;4;mist;0
2014;7;30;5;broken clouds;0
2014;7;30;6;broken clouds;0
2014;7;30;7;overcast clouds;0
2014;7;30;8;scattered clouds;0
2014;7;30;9;mist;0
2014;7;30;10;mist;0
2014;7;30;11;fog;0
2014;7;30;12;scattered clouds;0
2014;7;30;13;scattered clouds;0
2014;7;30;14;sky is clear;0
2014;7;30;15;few clouds;0
2014;7;30;16;few clouds;0
2014;7;30;17;scattered clouds;0
2014;7;30;18;scattered clouds;0
2014;7;30;19;scattered clouds;0
2014;7;30;20;broken clouds;0
2014;7;30;21;broken clouds;0
2014;7;30;22;scattered clouds;0
2014;7;30;23;scattered clouds;0
2014;7;31;0;few clouds;0
2014;7;31;1;scattered clouds;0
2014;7;31;2;few clouds;0
2014;7;31;3;few clouds;0
2014;7;31;4;few clouds;0
2014;7;31;5;mist;0
2014;7;31;6;few clouds;0
2014;7;31;7;mist;0
2014;7;31;8;mist;0
2014;7;31;9;mist;0
2014;7;31;10;mist;0
2014;7;31;11;mist;0
2014;7;31;12;light rain;1
2014;7;31;13;light rain;1
2014;7;31;14;light rain;1
2014;7;31;15;scattered clouds;0
2014;7;31;16;scattered clouds;0
2014;7;31;17;scattered clouds;0
2014;7;31;18;broken clouds;0
2014;7;31;19;scattered clouds;0
2014;7;31;20;scattered clouds;0
2014;7;31;21;scattered clouds;0
2014;7;31;22;scattered clouds;0
2014;7;31;23;broken clouds;0
2014;8;1;0;broken clouds;0
2014;8;1;1;broken clouds;0
2014;8;1;2;broken clouds;0
2014;8;1;3;broken clouds;0
2014;8;1;4;broken clouds;0
2014;8;1;5;mist;0
2014;8;1;6;mist;0
2014;8;1;7;mist;0
2014;8;1;8;mist;0
2014;8;1;9;mist;0
2014;8;1;10;mist;0
2014;8;1;11;mist;0
2014;8;1;12;mist;0
2014;8;1;13;mist;0
2014;8;1;14;haze;0
2014;8;1;15;haze;0
2014;8;1;16;haze;0
2014;8;1;17;haze;0
2014;8;1;18;thunderstorm with light rain;1
2014;8;1;19;proximity thunderstorm;0
2014;8;1;20;mist;0
2014;8;1;21;mist;0
2014;8;1;22;mist;0
2014;8;1;23;overcast clouds;0
2014;8;2;0;overcast clouds;0
2014;8;2;1;overcast clouds;0
2014;8;2;2;overcast clouds;0
2014;8;2;3;mist;0
2014;8;2;4;mist;0
2014;8;2;5;mist;0
2014;8;2;6;fog;0
2014;8;2;7;mist;0
2014;8;2;8;mist;0
2014;8;2;9;mist;0
2014;8;2;10;mist;0
2014;8;2;11;mist;0
2014;8;2;12;mist;0
2014;8;2;13;mist;0
2014;8;2;14;mist;0
2014;8;2;15;light rain;1
2014;8;2;16;moderate rain;1
2014;8;2;17;moderate rain;1
2014;8;2;18;broken clouds;0
2014;8;2;19;light rain;1
2014;8;2;20;overcast clouds;0
2014;8;2;21;broken clouds;0
2014;8;2;22;light rain;1
2014;8;2;23;moderate rain;1
2014;8;3;0;broken clouds;0
2014;8;3;1;broken clouds;0
2014;8;3;2;broken clouds;0
2014;8;3;3;few clouds;0
2014;8;3;4;mist;0
2014;8;3;5;light rain;1
2014;8;3;6;light rain;1
2014;8;3;7;mist;0
2014;8;3;8;mist;0
2014;8;3;9;mist;0
2014;8;3;10;mist;0
2014;8;3;11;mist;0
2014;8;3;12;light rain;1
2014;8;3;13;light rain;1
2014;8;3;14;mist;0
2014;8;3;15;mist;0
2014;8;3;16;broken clouds;0
2014;8;3;17;broken clouds;0
2014;8;3;18;broken clouds;0
2014;8;3;19;broken clouds;0
2014;8;3;20;overcast clouds;0
2014;8;3;21;overcast clouds;0
2014;8;3;22;overcast clouds;0
2014;8;3;23;broken clouds;0
2014;8;4;0;broken clouds;0
2014;8;4;1;broken clouds;0
2014;8;4;2;broken clouds;0
2014;8;4;3;broken clouds;0
2014;8;4;4;mist;0
2014;8;4;5;mist;0
2014;8;4;6;mist;0
2014;8;4;7;mist;0
2014;8;4;8;mist;0
2014;8;4;9;mist;0
2014;8;4;10;fog;0
2014;8;4;11;mist;0
2014;8;4;12;scattered clouds;0
2014;8;4;13;broken clouds;0
2014;8;4;14;scattered clouds;0
2014;8;4;15;scattered clouds;0
2014;8;4;16;broken clouds;0
2014;8;4;17;broken clouds;0
2014;8;4;18;broken clouds;0
2014;8;4;19;broken clouds;0
2014;8;4;20;broken clouds;0
2014;8;4;21;broken clouds;0
2014;8;4;22;scattered clouds;0
2014;8;4;23;scattered clouds;0
2014;8;5;0;broken clouds;0
2014;8;5;1;thunderstorm with heavy rain;1
2014;8;5;2;light rain;1
2014;8;5;3;light rain;1
2014;8;5;4;heavy intensity rain;1
2014;8;5;5;heavy intensity rain;1
2014;8;5;6;mist;0
2014;8;5;7;mist;0
2014;8;5;8;mist;0
2014;8;5;9;fog;0
2014;8;5;10;mist;0
2014;8;5;11;mist;0
2014;8;5;12;mist;0
2014;8;5;13;mist;0
2014;8;5;14;few clouds;0
2014;8;5;15;scattered clouds;0
2014;8;5;16;scattered clouds;0
2014;8;5;17;scattered clouds;0
2014;8;5;18;scattered clouds;0
2014;8;5;19;scattered clouds;0
2014;8;5;20;scattered clouds;0
2014;8;5;21;scattered clouds;0
2014;8;5;22;scattered clouds;0
2014;8;5;23;scattered clouds;0
2014;8;6;0;proximity thunderstorm;0
2014;8;6;1;light rain;1
2014;8;6;2;broken clouds;0
2014;8;6;3;broken clouds;0
2014;8;6;4;broken clouds;0
2014;8;6;5;broken clouds;0
2014;8;6;6;broken clouds;0
2014;8;6;7;broken clouds;0
2014;8;6;8;mist;0
2014;8;6;9;mist;0
2014;8;6;10;mist;0
2014;8;6;11;broken clouds;0
2014;8;6;12;broken clouds;0
2014;8;6;13;broken clouds;0
2014;8;6;14;broken clouds;0
2014;8;6;15;broken clouds;0
2014;8;6;16;broken clouds;0
2014;8;6;17;broken clouds;0
2014;8;6;18;broken clouds;0
2014;8;6;19;broken clouds;0
2014;8;6;20;broken clouds;0
2014;8;6;21;broken clouds;0
2014;8;6;22;scattered clouds;0
2014;8;6;23;scattered clouds;0
2014;8;7;0;scattered clouds;0
2014;8;7;1;scattered clouds;0
2014;8;7;2;few clouds;0
2014;8;7;3;few clouds;0
2014;8;7;4;few clouds;0
2014;8;7;5;few clouds;0
2014;8;7;6;few clouds;0
2014;8;7;7;few clouds;0
2014;8;7;8;sky is clear;0
2014;8;7;9;sky is clear;0
2014;8;7;10;few clouds;0
2014;8;7;11;few clouds;0
2014;8;7;12;few clouds;0
2014;8;7;13;few clouds;0
2014;8;7;14;sky is clear;0
2014;8;7;15;sky is clear;0
2014;8;7;16;few clouds;0
2014;8;7;17;haze;0
2014;8;7;18;scattered clouds;0
2014;8;7;19;scattered clouds;0
2014;8;7;20;few clouds;0
2014;8;7;21;scattered clouds;0
2014;8;7;22;dust;0
2014;8;7;23;dust;0
2014;8;8;0;dust;0
2014;8;8;1;scattered clouds;0
2014;8;8;2;sky is clear;0
2014;8;8;3;scattered clouds;0
2014;8;8;4;scattered clouds;0
2014;8;8;5;few clouds;0
2014;8;8;6;sky is clear;0
2014;8;8;7;sky is clear;0
2014;8;8;8;sky is clear;0
2014;8;8;9;sky is clear;0
2014;8;8;10;fog;0
2014;8;8;11;broken clouds;0
2014;8;8;12;scattered clouds;0
2014;8;8;13;scattered clouds;0
2014;8;8;14;scattered clouds;0
2014;8;8;15;scattered clouds;0
2014;8;8;16;scattered clouds;0
2014;8;8;17;scattered clouds;0
2014;8;8;18;scattered clouds;0
2014;8;8;19;few clouds;0
2014;8;8;20;few clouds;0
2014;8;8;21;few clouds;0
2014;8;8;22;few clouds;0
2014;8;8;23;scattered clouds;0
2014;8;9;0;few clouds;0
2014;8;9;1;scattered clouds;0
2014;8;9;2;dust;0
2014;8;9;3;dust;0
2014;8;9;4;dust;0
2014;8;9;5;few clouds;0
2014;8;9;6;mist;0
2014;8;9;7;mist;0
2014;8;9;8;few clouds;0
2014;8;9;9;mist;0
2014;8;9;10;few clouds;0
2014;8;9;11;mist;0
2014;8;9;12;few clouds;0
2014;8;9;13;sky is clear;0
2014;8;9;14;sky is clear;0
2014;8;9;15;sky is clear;0
2014;8;9;16;scattered clouds;0
2014;8;9;17;scattered clouds;0
2014;8;9;18;scattered clouds;0
2014;8;9;19;scattered clouds;0
2014;8;9;20;broken clouds;0
2014;8;9;21;broken clouds;0
2014;8;9;22;broken clouds;0
2014;8;9;23;scattered clouds;0
2014;8;10;0;scattered clouds;0
2014;8;10;1;scattered clouds;0
2014;8;10;2;scattered clouds;0
2014;8;10;3;scattered clouds;0
2014;8;10;4;few clouds;0
2014;8;10;5;few clouds;0
2014;8;10;6;few clouds;0
2014;8;10;7;mist;0
2014;8;10;8;mist;0
2014;8;10;9;mist;0
2014;8;10;10;scattered clouds;0
2014;8;10;11;few clouds;0
2014;8;10;12;scattered clouds;0
2014;8;10;13;scattered clouds;0
2014;8;10;14;few clouds;0
2014;8;10;15;scattered clouds;0
2014;8;10;16;few clouds;0
2014;8;10;17;scattered clouds;0
2014;8;10;18;scattered clouds;0
2014;8;10;19;scattered clouds;0
2014;8;10;20;scattered clouds;0
2014;8;10;21;scattered clouds;0
2014;8;10;22;scattered clouds;0
2014;8;10;23;scattered clouds;0
2014;8;11;0;scattered clouds;0
2014;8;11;1;broken clouds;0
2014;8;11;2;scattered clouds;0
2014;8;11;3;scattered clouds;0
2014;8;11;4;broken clouds;0
2014;8;11;5;broken clouds;0
2014;8;11;6;light rain;1
2014;8;11;7;mist;0
2014;8;11;8;mist;0
2014;8;11;9;moderate rain;1
2014;8;11;10;mist;0
2014;8;11;11;mist;0
2014;8;11;12;mist;0
2014;8;11;13;mist;0
2014;8;11;14;light rain;1
2014;8;11;15;broken clouds;0
2014;8;11;16;broken clouds;0
2014;8;11;17;broken clouds;0
2014;8;11;18;sky is clear;0
2014;8;11;19;sky is clear;0
2014;8;11;20;broken clouds;0
2014;8;11;21;broken clouds;0
2014;8;11;22;broken clouds;0
2014;8;11;23;broken clouds;0
2014;8;12;0;smoke;0
2014;8;12;1;broken clouds;0
2014;8;12;2;broken clouds;0
2014;8;12;3;broken clouds;0
2014;8;12;4;broken clouds;0
2014;8;12;5;broken clouds;0
2014;8;12;6;broken clouds;0
2014;8;12;7;broken clouds;0
2014;8;12;8;overcast clouds;0
2014;8;12;9;mist;0
2014;8;12;10;overcast clouds;0
2014;8;12;11;overcast clouds;0
2014;8;12;12;few clouds;0
2014;8;12;13;overcast clouds;0
2014;8;12;14;overcast clouds;0
2014;8;12;15;light rain;1
2014;8;12;16;overcast clouds;0
2014;8;12;17;overcast clouds;0
2014;8;12;18;overcast clouds;0
2014;8;12;19;haze;0
2014;8;12;20;haze;0
2014;8;12;21;light rain;1
2014;8;12;22;light intensity drizzle;1
2014;8;12;23;light rain;1
2014;8;13;0;mist;0
2014;8;13;1;light rain;1
2014;8;13;2;light rain;1
2014;8;13;3;moderate rain;1
2014;8;13;4;light rain;1
2014;8;13;5;mist;0
2014;8;13;6;mist;0
2014;8;13;7;mist;0
2014;8;13;8;mist;0
2014;8;13;9;mist;0
2014;8;13;10;mist;0
2014;8;13;11;mist;0
2014;8;13;12;mist;0
2014;8;13;13;mist;0
2014;8;13;14;light rain;1
2014;8;13;15;light rain;1
2014;8;13;16;overcast clouds;0
2014;8;13;17;light rain;1
2014;8;13;18;broken clouds;0
2014;8;13;19;broken clouds;0
2014;8;13;20;broken clouds;0
2014;8;13;21;broken clouds;0
2014;8;13;22;overcast clouds;0
2014;8;13;23;light rain;1
2014;8;14;0;scattered clouds;0
2014;8;14;1;scattered clouds;0
2014;8;14;2;scattered clouds;0
2014;8;14;3;scattered clouds;0
2014;8;14;4;scattered clouds;0
2014;8;14;5;few clouds;0
2014;8;14;6;sky is clear;0
2014;8;14;7;sky is clear;0
2014;8;14;8;sky is clear;0
2014;8;14;9;sky is clear;0
2014;8;14;10;sky is clear;0
2014;8;14;11;few clouds;0
2014;8;14;12;few clouds;0
2014;8;14;13;few clouds;0
2014;8;14;14;few clouds;0
2014;8;14;15;few clouds;0
2014;8;14;16;sky is clear;0
2014;8;14;17;scattered clouds;0
2014;8;14;18;scattered clouds;0
2014;8;14;19;broken clouds;0
2014;8;14;20;broken clouds;0
2014;8;14;21;broken clouds;0
2014;8;14;22;scattered clouds;0
2014;8;14;23;scattered clouds;0
2014;8;15;0;scattered clouds;0
2014;8;15;1;scattered clouds;0
2014;8;15;2;scattered clouds;0
2014;8;15;3;scattered clouds;0
2014;8;15;4;scattered clouds;0
2014;8;15;5;mist;0
2014;8;15;6;mist;0
2014;8;15;7;mist;0
2014;8;15;8;mist;0
2014;8;15;9;fog;0
2014;8;15;10;mist;0
2014;8;15;11;mist;0
2014;8;15;12;fog;0
2014;8;15;13;scattered clouds;0
2014;8;15;14;sky is clear;0
2014;8;15;15;scattered clouds;0
2014;8;15;16;broken clouds;0
2014;8;15;17;broken clouds;0
2014;8;15;18;few clouds;0
2014;8;15;19;broken clouds;0
2014;8;15;20;sky is clear;0
2014;8;15;21;overcast clouds;0
2014;8;15;22;overcast clouds;0
2014;8;15;23;broken clouds;0
2014;8;16;0;broken clouds;0
2014;8;16;1;broken clouds;0
2014;8;16;2;broken clouds;0
2014;8;16;3;broken clouds;0
2014;8;16;4;broken clouds;0
2014;8;16;5;broken clouds;0
2014;8;16;6;mist;0
2014;8;16;7;scattered clouds;0
2014;8;16;8;mist;0
2014;8;16;9;few clouds;0
2014;8;16;10;mist;0
2014;8;16;11;light rain;1
2014;8;16;12;few clouds;0
2014;8;16;13;few clouds;0
2014;8;16;14;overcast clouds;0
2014;8;16;15;scattered clouds;0
2014;8;16;16;scattered clouds;0
2014;8;16;17;few clouds;0
2014;8;16;18;broken clouds;0
2014;8;16;19;overcast clouds;0
2014;8;16;20;sky is clear;0
2014;8;16;21;broken clouds;0
2014;8;16;22;broken clouds;0
2014;8;16;23;broken clouds;0
2014;8;17;0;broken clouds;0
2014;8;17;1;broken clouds;0
2014;8;17;2;broken clouds;0
2014;8;17;3;broken clouds;0
2014;8;17;4;overcast clouds;0
2014;8;17;5;overcast clouds;0
2014;8;17;6;overcast clouds;0
2014;8;17;7;overcast clouds;0
2014;8;17;8;broken clouds;0
2014;8;17;9;overcast clouds;0
2014;8;17;10;scattered clouds;0
2014;8;17;11;broken clouds;0
2014;8;17;12;light rain;1
2014;8;17;13;mist;0
2014;8;17;14;mist;0
2014;8;17;15;light rain;1
2014;8;17;16;scattered clouds;0
2014;8;17;17;scattered clouds;0
2014;8;17;18;scattered clouds;0
2014;8;17;19;few clouds;0
2014;8;17;20;sky is clear;0
2014;8;17;21;sky is clear;0
2014;8;17;22;scattered clouds;0
2014;8;17;23;scattered clouds;0
2014;8;18;0;few clouds;0
2014;8;18;1;few clouds;0
2014;8;18;2;few clouds;0
2014;8;18;3;few clouds;0
2014;8;18;4;mist;0
2014;8;18;5;mist;0
2014;8;18;6;mist;0
2014;8;18;7;sky is clear;0
2014;8;18;8;sky is clear;0
2014;8;18;9;mist;0
2014;8;18;10;fog;0
2014;8;18;11;sky is clear;0
2014;8;18;12;sky is clear;0
2014;8;18;13;mist;0
2014;8;18;14;mist;0
2014;8;18;15;scattered clouds;0
2014;8;18;16;sky is clear;0
2014;8;18;17;sky is clear;0
2014;8;18;18;sky is clear;0
2014;8;18;19;sky is clear;0
2014;8;18;20;sky is clear;0
2014;8;18;21;sky is clear;0
2014;8;18;22;broken clouds;0
2014;8;18;23;broken clouds;0
2014;8;19;0;scattered clouds;0
2014;8;19;1;scattered clouds;0
2014;8;19;2;scattered clouds;0
2014;8;19;3;scattered clouds;0
2014;8;19;4;scattered clouds;0
2014;8;19;5;broken clouds;0
2014;8;19;6;broken clouds;0
2014;8;19;7;dust;0
2014;8;19;8;mist;0
2014;8;19;9;mist;0
2014;8;19;10;scattered clouds;0
2014;8;19;11;scattered clouds;0
2014;8;19;12;mist;0
2014;8;19;13;mist;0
2014;8;19;14;scattered clouds;0
2014;8;19;15;scattered clouds;0
